apyg	apyl	apyg_nr	apyl_nr	apgapl_abbrev	apygapyl_hash
Jurbarko	Pilies	62	26	Jurbarko(62)-Pilies(26)	6fd7369a
Jurbarko	Skirsnemunės	62	27	Jurbarko(62)-Skirsnemunės(27)	150441f2
Jurbarko	Dariaus	62	28	Jurbarko(62)-Dariaus(28)	ad97f28b
Jurbarko	Vydūno	62	29	Jurbarko(62)-Vydūno(29)	36f62b0d
Jurbarko	Vytauto	62	30	Jurbarko(62)-Vytauto(30)	9e99f1f0
Jurbarko	Naujamiesčio	62	31	Jurbarko(62)-Naujamiesčio(31)	ae9cf1f2
Sūduvos	Kazlų	63	1	Sūduvos(63)-Kazlų(1)	24fef4d6
Sūduvos	Kalvarijos	63	1	Sūduvos(63)-Kalvarijos(1)	220c60ec
Sūduvos	Kalvarijos	63	2	Sūduvos(63)-Kalvarijos(2)	31030ad4
Sūduvos	Pušų	63	2	Sūduvos(63)-Pušų(2)	2b709734
Sūduvos	Jungėnų	63	3	Sūduvos(63)-Jungėnų(3)	c0ba2750
Sūduvos	Mindaugo	63	3	Sūduvos(63)-Mindaugo(3)	11e98923
Sūduvos	Brukų	63	4	Sūduvos(63)-Brukų(4)	6eac3993
Sūduvos	Liepų	63	4	Sūduvos(63)-Liepų(4)	67c0bdd1
Sūduvos	Sūsninkų	63	5	Sūduvos(63)-Sūsninkų(5)	d33f649f
Sūduvos	Bagotosios	63	5	Sūduvos(63)-Bagotosios(5)	826dc86a
Sūduvos	Mockų	63	6	Sūduvos(63)-Mockų(6)	f478383d
Sūduvos	Antanavo	63	6	Sūduvos(63)-Antanavo(6)	b8c748d8
Sūduvos	Višakio	63	7	Sūduvos(63)-Višakio(7)	525c1017
Sūduvos	Jusevičių	63	7	Sūduvos(63)-Jusevičių(7)	f6498e51
Sūduvos	Jūrės	63	8	Sūduvos(63)-Jūrės(8)	8453c53e
Sūduvos	Sangrūdos	63	8	Sūduvos(63)-Sangrūdos(8)	45e8a87a
Sūduvos	Jūrės	63	9	Sūduvos(63)-Jūrės(9)	16d4f85d
Sūduvos	Radiškės	63	9	Sūduvos(63)-Radiškės(9)	4ba44ff6
Sūduvos	Salaperaugio	63	10	Sūduvos(63)-Salaperaugio(10)	c2dbf73c
Sūduvos	Plutiškių	63	10	Sūduvos(63)-Plutiškių(10)	8c1e7027
Sūduvos	Liubavo	63	11	Sūduvos(63)-Liubavo(11)	dea72e9f
Sūduvos	Ąžuolų	63	11	Sūduvos(63)-Ąžuolų(11)	52d0e4b4
Sūduvos	Brazavo	63	12	Sūduvos(63)-Brazavo(12)	7348bbff
Sūduvos	Bebruliškės	63	12	Sūduvos(63)-Bebruliškės(12)	67f8ca00
Sūduvos	Jurgežerių	63	13	Sūduvos(63)-Jurgežerių(13)	cd87f327
Sūduvos	Būdos	63	13	Sūduvos(63)-Būdos(13)	be0ddff2
Sūduvos	Tarprubežių	63	14	Sūduvos(63)-Tarprubežių(14)	ae86d175
Sūduvos	Jankų	63	14	Sūduvos(63)-Jankų(14)	5e65da87
Sūduvos	Akmenynų	63	15	Sūduvos(63)-Akmenynų(15)	92c05e79
Sūduvos	Kampinių	63	16	Sūduvos(63)-Kampinių(16)	d12410ee
Sūduvos	Aistiškių	63	17	Sūduvos(63)-Aistiškių(17)	3fb0b19a
Sūduvos	Šunskų	63	17	Sūduvos(63)-Šunskų(17)	5e66b175
Sūduvos	Sasnavos	63	18	Sūduvos(63)-Sasnavos(18)	aab8e516
Sūduvos	Puskelnių	63	19	Sūduvos(63)-Puskelnių(19)	8197a760
Sūduvos	Smilgių	63	20	Sūduvos(63)-Smilgių(20)	cfbcc000
Sūduvos	Baraginės	63	21	Sūduvos(63)-Baraginės(21)	63b973a5
Sūduvos	Patašinės	63	22	Sūduvos(63)-Patašinės(22)	51d0a40d
Sūduvos	Igliškėlių	63	23	Sūduvos(63)-Igliškėlių(23)	be87be6d
Sūduvos	Igliaukos	63	24	Sūduvos(63)-Igliaukos(24)	440f792a
Sūduvos	Šventragio	63	25	Sūduvos(63)-Šventragio(25)	5cec679f
Sūduvos	Gudelių	63	26	Sūduvos(63)-Gudelių(26)	7c46fdb2
Sūduvos	Daugirdų	63	27	Sūduvos(63)-Daugirdų(27)	5b42382c
Sūduvos	Daukšių	63	28	Sūduvos(63)-Daukšių(28)	c3ddc567
Sūduvos	Padovinio	63	29	Sūduvos(63)-Padovinio(29)	9188fcc9
Sūduvos	Želsvos	63	31	Sūduvos(63)-Želsvos(31)	395beca2
Sūduvos	Liudvinavo	63	32	Sūduvos(63)-Liudvinavo(32)	c63a7ee6
Sūduvos	Netičkampio	63	33	Sūduvos(63)-Netičkampio(33)	8ba09f48
Sūduvos	Valavičių	63	34	Sūduvos(63)-Valavičių(34)	5adb687f
Sūduvos	Balsupių	63	35	Sūduvos(63)-Balsupių(35)	55cd4cf8
Sūduvos	Varnupių	63	36	Sūduvos(63)-Varnupių(36)	baa95579
Sūduvos	Meškučių	63	38	Sūduvos(63)-Meškučių(38)	ef03f77d
Sūduvos	Tautkaičių	63	40	Sūduvos(63)-Tautkaičių(40)	9e40fcff
Sūduvos	Gavaltuvos	63	41	Sūduvos(63)-Gavaltuvos(41)	a4039df6
Zanavykų	Žiburio	64	1	Zanavykų(64)-Žiburio(1)	838b40cf
Zanavykų	Varpo	64	2	Zanavykų(64)-Varpo(2)	bfeb7e96
Zanavykų	Aušros	64	3	Zanavykų(64)-Aušros(3)	398ea18d
Zanavykų	Barzdų	64	4	Zanavykų(64)-Barzdų(4)	7d21651e
Zanavykų	Baltrušių	64	5	Zanavykų(64)-Baltrušių(5)	df8a7ab1
Zanavykų	Būblelių	64	6	Zanavykų(64)-Būblelių(6)	ca9ac5cf
Zanavykų	Panovių	64	7	Zanavykų(64)-Panovių(7)	9fe848a3
Zanavykų	Gelgaudiškio	64	8	Zanavykų(64)-Gelgaudiškio(8)	91b9bc93
Zanavykų	Plokščių	64	9	Zanavykų(64)-Plokščių(9)	2cf3c961
Zanavykų	Griškabūdžio	64	10	Zanavykų(64)-Griškabūdžio(10)	447088d2
Zanavykų	Degutinės	64	11	Zanavykų(64)-Degutinės(11)	43cc179c
Zanavykų	Patašinės	64	12	Zanavykų(64)-Patašinės(12)	192b700f
Zanavykų	Paluobių	64	13	Zanavykų(64)-Paluobių(13)	9a1a3aba
Zanavykų	Kidulių	64	16	Zanavykų(64)-Kidulių(16)	1d406990
Zanavykų	Voverių	64	17	Zanavykų(64)-Voverių(17)	4a73da7f
Zanavykų	Sudargo	64	19	Zanavykų(64)-Sudargo(19)	844bd63f
Zanavykų	Kriūkų	64	20	Zanavykų(64)-Kriūkų(20)	54fe757c
Zanavykų	Gerdžiūnų	64	21	Zanavykų(64)-Gerdžiūnų(21)	733a745a
Zanavykų	Lekėčių	64	22	Zanavykų(64)-Lekėčių(22)	ae6b16ac
Zanavykų	Mikytų	64	23	Zanavykų(64)-Mikytų(23)	872cec3e
Zanavykų	Daržininkų	64	23	Zanavykų(64)-Daržininkų(23)	ef9d703b
Zanavykų	Lukšių	64	24	Zanavykų(64)-Lukšių(24)	0d578833
Zanavykų	Liepalotų	64	25	Zanavykų(64)-Liepalotų(25)	c444b5f3
Zanavykų	Sūdavos	64	25	Zanavykų(64)-Sūdavos(25)	7451577d
Zanavykų	Sintautų	64	26	Zanavykų(64)-Sintautų(26)	95bf158e
Zanavykų	Veršių	64	27	Zanavykų(64)-Veršių(27)	19f0c71d
Zanavykų	Keturnaujienos	64	28	Zanavykų(64)-Keturnaujienos(28)	d0a1b384
Zanavykų	Žvirgždaičių	64	29	Zanavykų(64)-Žvirgždaičių(29)	e9301956
Zanavykų	Slavikų	64	30	Zanavykų(64)-Slavikų(30)	48cc6222
Zanavykų	Gotlybiškių	64	31	Zanavykų(64)-Gotlybiškių(31)	3b67c5aa
Zanavykų	Išdagų	64	33	Zanavykų(64)-Išdagų(33)	29c7e8ed
Zanavykų	Giedručių	64	34	Zanavykų(64)-Giedručių(34)	ec6a93af
Zanavykų	Ritinių	64	35	Zanavykų(64)-Ritinių(35)	b295f851
Zanavykų	Girėnų	64	36	Zanavykų(64)-Girėnų(36)	02f8b26f
Zanavykų	Briedžių	64	37	Zanavykų(64)-Briedžių(37)	1fa64545
Zanavykų	Kudirkos	64	38	Zanavykų(64)-Kudirkos(38)	59542904
Zanavykų	Zapyškio	64	38	Zanavykų(64)-Zapyškio(38)	3db0f93e
Zanavykų	Altoniškių	64	39	Zanavykų(64)-Altoniškių(39)	8da9c046
Zanavykų	Ežerėlio	64	40	Zanavykų(64)-Ežerėlio(40)	89975a7a
Zanavykų	Slabadų	64	43	Zanavykų(64)-Slabadų(43)	7b96736e
Raudondvario	Babtų	65	4	Raudondvario(65)-Babtų(4)	e63ee3f4
Raudondvario	Pagynės	65	5	Raudondvario(65)-Pagynės(5)	217a7645
Raudondvario	Panevėžiuko	65	6	Raudondvario(65)-Panevėžiuko(6)	b6698463
Raudondvario	Čekiškės	65	7	Raudondvario(65)-Čekiškės(7)	d76ccd15
Raudondvario	Liučiūnų	65	8	Raudondvario(65)-Liučiūnų(8)	c48b3567
Raudondvario	Domeikavos	65	9	Raudondvario(65)-Domeikavos(9)	c2daba56
Raudondvario	Neries	65	10	Raudondvario(65)-Neries(10)	3c8f9b9b
Raudondvario	Voškonių	65	11	Raudondvario(65)-Voškonių(11)	6336443e
Raudondvario	Lapių	65	12	Raudondvario(65)-Lapių(12)	314c2abd
Raudondvario	Karmėlavos	65	16	Raudondvario(65)-Karmėlavos(16)	4e23f0eb
Raudondvario	Ramučių	65	17	Raudondvario(65)-Ramučių(17)	e3ea2f6d
Raudondvario	Neveronių	65	18	Raudondvario(65)-Neveronių(18)	616de7a5
Raudondvario	Raudondvario	65	23	Raudondvario(65)-Raudondvario(23)	5742e617
Raudondvario	Batniavos	65	24	Raudondvario(65)-Batniavos(24)	6efbde92
Raudondvario	Užliedžių	65	33	Raudondvario(65)-Užliedžių(33)	496bab2c
Raudondvario	Vandžiogalos	65	34	Raudondvario(65)-Vandžiogalos(34)	d2276cd9
Raudondvario	Padauguvos	65	35	Raudondvario(65)-Padauguvos(35)	3e1e38d3
Raudondvario	Saulėtekių	65	36	Raudondvario(65)-Saulėtekių(36)	9b00e00a
Raudondvario	Daugėliškių	65	37	Raudondvario(65)-Daugėliškių(37)	b7fcba60
Raudondvario	Kulautuvos	65	45	Raudondvario(65)-Kulautuvos(45)	edb098c0
Raudondvario	Vilkijos	65	46	Raudondvario(65)-Vilkijos(46)	3f0cf7cd
Raudondvario	Žalgirio	65	48	Raudondvario(65)-Žalgirio(48)	a1d3c16b
Raudondvario	Mokyklos	65	50	Raudondvario(65)-Mokyklos(50)	b5bbdc31
Raudondvario	Saulės	65	51	Raudondvario(65)-Saulės(51)	2aba986a
Raudondvario	Muniškių	65	54	Raudondvario(65)-Muniškių(54)	7ab23874
Garliavos	Mastaičių	66	1	Garliavos(66)-Mastaičių(1)	878253d1
Garliavos	Pažėrų	66	2	Garliavos(66)-Pažėrų(2)	683bbd2e
Garliavos	Juragių	66	13	Garliavos(66)-Juragių(13)	4486ca9f
Garliavos	Ilgakiemio	66	14	Garliavos(66)-Ilgakiemio(14)	d09c7cf6
Garliavos	Teleičių	66	15	Garliavos(66)-Teleičių(15)	9830e2bc
Garliavos	Universiteto	66	19	Garliavos(66)-Universiteto(19)	4df0beab
Garliavos	Akademijos	66	20	Garliavos(66)-Akademijos(20)	9193d1da
Garliavos	Ringaudų	66	21	Garliavos(66)-Ringaudų(21)	513bfc04
Garliavos	Nemuno	66	26	Garliavos(66)-Nemuno(26)	417e0704
Garliavos	Šlienavos	66	28	Garliavos(66)-Šlienavos(28)	1d8b73da
Garliavos	Girionių	66	29	Garliavos(66)-Girionių(29)	ae8e15f5
Garliavos	Taurakiemio	66	30	Garliavos(66)-Taurakiemio(30)	b17cc029
Garliavos	Garliavos	66	41	Garliavos(66)-Garliavos(41)	e2b18bfb
Garliavos	Liepų	66	42	Garliavos(66)-Liepų(42)	2c7a1f23
Garliavos	Jonučių	66	43	Garliavos(66)-Jonučių(43)	4afef015
Garliavos	Kačerginės	66	44	Garliavos(66)-Kačerginės(44)	5c3fe0b2
Garliavos	Linksmakalnio	66	47	Garliavos(66)-Linksmakalnio(47)	fc622952
Garliavos	Meno	66	49	Garliavos(66)-Meno(49)	91ee63cd
Garliavos	Bibliotekos	66	52	Garliavos(66)-Bibliotekos(52)	ca8c2c4d
Garliavos	Lozoraičio	66	53	Garliavos(66)-Lozoraičio(53)	b9d08fb2
Prienų	Dariaus	67	1	Prienų(67)-Dariaus(1)	974dfbca
Prienų	Birštono	67	1	Prienų(67)-Birštono(1)	5b26c3ea
Prienų	Mikutiškių	67	2	Prienų(67)-Mikutiškių(2)	ce62340d
Prienų	Birštono	67	2	Prienų(67)-Birštono(2)	c0421fd1
Prienų	Basanavičiaus	67	2	Prienų(67)-Basanavičiaus(2)	a0db2f35
Prienų	Genių	67	3	Prienų(67)-Genių(3)	0b1928d2
Prienų	Nemajūnų	67	3	Prienų(67)-Nemajūnų(3)	a1960f88
Prienų	Kęstučio	67	3	Prienų(67)-Kęstučio(3)	aa10eb31
Prienų	Miklusėnų	67	4	Prienų(67)-Miklusėnų(4)	8b66237b
Prienų	Statybininkų	67	4	Prienų(67)-Statybininkų(4)	5555ce27
Prienų	Žemaitkiemio	67	5	Prienų(67)-Žemaitkiemio(5)	d8325318
Prienų	Šiauliškių	67	6	Prienų(67)-Šiauliškių(6)	afcada89
Prienų	Išlaužo	67	7	Prienų(67)-Išlaužo(7)	c6634d51
Prienų	Naujosios	67	8	Prienų(67)-Naujosios(8)	9119fdc7
Prienų	Jiestrakio	67	9	Prienų(67)-Jiestrakio(9)	84d2b5cd
Prienų	Klebiškio	67	10	Prienų(67)-Klebiškio(10)	83a78719
Prienų	Šilavoto	67	11	Prienų(67)-Šilavoto(11)	91507f9d
Prienų	Skriaudžių	67	13	Prienų(67)-Skriaudžių(13)	68dc8f83
Prienų	Juodbūdžio	67	14	Prienų(67)-Juodbūdžio(14)	0dc0c5a9
Prienų	Veiverių	67	15	Prienų(67)-Veiverių(15)	8f7d09d7
Prienų	Balbieriškio	67	16	Prienų(67)-Balbieriškio(16)	35ed1ee4
Prienų	Jiezno	67	17	Prienų(67)-Jiezno(17)	8f4be045
Prienų	Jiezno	67	18	Prienų(67)-Jiezno(18)	b86a423d
Prienų	Kašonių	67	19	Prienų(67)-Kašonių(19)	22ca678f
Prienų	Vėžionių	67	20	Prienų(67)-Vėžionių(20)	008e3ce1
Prienų	Ašmintos	67	21	Prienų(67)-Ašmintos(21)	ce063f22
Prienų	Strielčių	67	22	Prienų(67)-Strielčių(22)	6e5ccf43
Prienų	Balbieriškio	67	23	Prienų(67)-Balbieriškio(23)	38385832
Prienų	Krokialaukio	67	23	Prienų(67)-Krokialaukio(23)	cd92a21d
Prienų	Ūdrijos	67	24	Prienų(67)-Ūdrijos(24)	06531029
Prienų	Paprūdžių	67	24	Prienų(67)-Paprūdžių(24)	d8762ba3
Prienų	Žiūronių	67	25	Prienų(67)-Žiūronių(25)	e00aa7e4
Prienų	Pakuonio	67	29	Prienų(67)-Pakuonio(29)	909e2ed9
Prienų	Purvininkų	67	30	Prienų(67)-Purvininkų(30)	14c46146
Prienų	Vyšniūnų	67	31	Prienų(67)-Vyšniūnų(31)	004cf8ba
Prienų	Užuguosčio	67	32	Prienų(67)-Užuguosčio(32)	99870120
Prienų	Pieštuvėnų	67	33	Prienų(67)-Pieštuvėnų(33)	985a5fb6
Prienų	Stakliškių	67	34	Prienų(67)-Stakliškių(34)	01f46e71
Vilkaviškio	Vilkaviškio	68	1	Vilkaviškio(68)-Vilkaviškio(1)	6efaf0d0
Vilkaviškio	Vilkaviškio	68	2	Vilkaviškio(68)-Vilkaviškio(2)	e43d8a89
Vilkaviškio	Vilkaviškio	68	3	Vilkaviškio(68)-Vilkaviškio(3)	6d8c3209
Vilkaviškio	Vilkaviškio	68	4	Vilkaviškio(68)-Vilkaviškio(4)	d48cde81
Vilkaviškio	Kybartų	68	5	Vilkaviškio(68)-Kybartų(5)	08f153e7
Vilkaviškio	Kybartų	68	6	Vilkaviškio(68)-Kybartų(6)	9afb1080
Vilkaviškio	Virbalio	68	7	Vilkaviškio(68)-Virbalio(7)	8a66d639
Vilkaviškio	Bartninkų	68	9	Vilkaviškio(68)-Bartninkų(9)	3582c78d
Vilkaviškio	Lakštučių	68	10	Vilkaviškio(68)-Lakštučių(10)	ad70adee
Vilkaviškio	Pašeimenių	68	11	Vilkaviškio(68)-Pašeimenių(11)	39261d99
Vilkaviškio	Piliakalnių	68	12	Vilkaviškio(68)-Piliakalnių(12)	0c0f4fc5
Vilkaviškio	Gižų	68	13	Vilkaviškio(68)-Gižų(13)	b1f5b2b1
Vilkaviškio	Bačkiškių	68	14	Vilkaviškio(68)-Bačkiškių(14)	4236ef4c
Vilkaviškio	Karklinių	68	15	Vilkaviškio(68)-Karklinių(15)	6adda5cc
Vilkaviškio	Keturvalakių	68	16	Vilkaviškio(68)-Keturvalakių(16)	6656fa08
Vilkaviškio	Gudkaimio	68	17	Vilkaviškio(68)-Gudkaimio(17)	2338f451
Vilkaviškio	Lauckaimio	68	18	Vilkaviškio(68)-Lauckaimio(18)	4244e428
Vilkaviškio	Matlaukio	68	19	Vilkaviškio(68)-Matlaukio(19)	28cc5160
Vilkaviškio	Šiaudiniškių	68	20	Vilkaviškio(68)-Šiaudiniškių(20)	fc6df257
Vilkaviškio	Vilkupių	68	21	Vilkaviškio(68)-Vilkupių(21)	589ab050
Vilkaviškio	Virbalio	68	22	Vilkaviškio(68)-Virbalio(22)	f721457b
Vilkaviškio	Klausučių	68	24	Vilkaviškio(68)-Klausučių(24)	5ac81008
Vilkaviškio	Karalkrėslio	68	26	Vilkaviškio(68)-Karalkrėslio(26)	ed197d45
Vilkaviškio	Pajevonio	68	27	Vilkaviškio(68)-Pajevonio(27)	409b588c
Vilkaviškio	Alksnėnų	68	28	Vilkaviškio(68)-Alksnėnų(28)	0d0bc849
Vilkaviškio	Opšrūtų	68	29	Vilkaviškio(68)-Opšrūtų(29)	bd01d716
Vilkaviškio	Paežerių	68	30	Vilkaviškio(68)-Paežerių(30)	e28026c2
Vilkaviškio	Pilviškių	68	31	Vilkaviškio(68)-Pilviškių(31)	8532bfb1
Vilkaviškio	Ramoniškių	68	32	Vilkaviškio(68)-Ramoniškių(32)	bb8a6b29
Vilkaviškio	Alvito	68	33	Vilkaviškio(68)-Alvito(33)	26570be9
Vilkaviškio	Giedrių	68	34	Vilkaviškio(68)-Giedrių(34)	fc2995c7
Vilkaviškio	Klampučių	68	35	Vilkaviškio(68)-Klampučių(35)	95bb46fb
Vilkaviškio	Serdokų	68	36	Vilkaviškio(68)-Serdokų(36)	539a7b9d
Vilkaviškio	Uosių	68	37	Vilkaviškio(68)-Uosių(37)	a0a213f2
Vilkaviškio	Gražiškių	68	38	Vilkaviškio(68)-Gražiškių(38)	69763bea
Vilkaviškio	Girėnų	68	39	Vilkaviškio(68)-Girėnų(39)	ed9c6443
Vilkaviškio	Vištyčio	68	40	Vilkaviškio(68)-Vištyčio(40)	511d05c8
Vilkaviškio	Vartų	68	41	Vilkaviškio(68)-Vartų(41)	9a91c76e
Vilkaviškio	Pūstapėdžių	68	42	Vilkaviškio(68)-Pūstapėdžių(42)	6664c3f2
Vilkaviškio	Stirniškių	68	44	Vilkaviškio(68)-Stirniškių(44)	301ed884
Dzūkijos	Santaikos	69	5	Dzūkijos(69)-Santaikos(5)	1f9e2180
Dzūkijos	Luksnėnų	69	6	Dzūkijos(69)-Luksnėnų(6)	b7db71bb
Dzūkijos	Kolegijos	69	6	Dzūkijos(69)-Kolegijos(6)	b31aba2e
Dzūkijos	Geištarų	69	8	Dzūkijos(69)-Geištarų(8)	e387bef5
Dzūkijos	Miroslavo	69	9	Dzūkijos(69)-Miroslavo(9)	2509dd97
Dzūkijos	Parėčėnų	69	12	Dzūkijos(69)-Parėčėnų(12)	cb10b60e
Dzūkijos	Putinų	69	12	Dzūkijos(69)-Putinų(12)	816eb2c4
Dzūkijos	Papėčių	69	13	Dzūkijos(69)-Papėčių(13)	bee02692
Dzūkijos	Šaltinių	69	13	Dzūkijos(69)-Šaltinių(13)	6e29c902
Dzūkijos	Kumečių	69	14	Dzūkijos(69)-Kumečių(14)	4db46295
Dzūkijos	Ūdrijos	69	14	Dzūkijos(69)-Ūdrijos(14)	1d0ad739
Dzūkijos	Vankiškių	69	15	Dzūkijos(69)-Vankiškių(15)	0a9921ae
Dzūkijos	Alytaus	69	15	Dzūkijos(69)-Alytaus(15)	b0387c24
Dzūkijos	Pramonės	69	16	Dzūkijos(69)-Pramonės(16)	5eb2505d
Dzūkijos	Simno	69	16	Dzūkijos(69)-Simno(16)	859db81a
Dzūkijos	Mergalaukio	69	17	Dzūkijos(69)-Mergalaukio(17)	8ac28d27
Dzūkijos	Panemunės	69	17	Dzūkijos(69)-Panemunės(17)	7f9017f6
Dzūkijos	Kalesninkų	69	18	Dzūkijos(69)-Kalesninkų(18)	62ca2cb4
Dzūkijos	Kavalčiukų	69	19	Dzūkijos(69)-Kavalčiukų(19)	76021e7a
Dzūkijos	Ąžuolinių	69	20	Dzūkijos(69)-Ąžuolinių(20)	699e241f
Dzūkijos	Verebiejų	69	21	Dzūkijos(69)-Verebiejų(21)	20a73916
Dzūkijos	Gluosninkų	69	22	Dzūkijos(69)-Gluosninkų(22)	3b3b7e13
Dzūkijos	Santaikos	69	25	Dzūkijos(69)-Santaikos(25)	2a581819
Dzūkijos	Punios	69	26	Dzūkijos(69)-Punios(26)	a0f100a6
Dzūkijos	Raižių	69	27	Dzūkijos(69)-Raižių(27)	547514cc
Dzūkijos	Vaisodžių	69	28	Dzūkijos(69)-Vaisodžių(28)	c6a6cdc1
Dzūkijos	Žagarių	69	29	Dzūkijos(69)-Žagarių(29)	e32ae752
Dzūkijos	Butrimonių	69	30	Dzūkijos(69)-Butrimonių(30)	6006d581
Dzūkijos	Vanagėlių	69	31	Dzūkijos(69)-Vanagėlių(31)	3707df5e
Dzūkijos	Eičiūnų	69	32	Dzūkijos(69)-Eičiūnų(32)	2530633c
Dzūkijos	Pivašiūnų	69	33	Dzūkijos(69)-Pivašiūnų(33)	fba333aa
Dzūkijos	Mikalavo	69	34	Dzūkijos(69)-Mikalavo(34)	caea5774
Dzūkijos	Junčionių	69	35	Dzūkijos(69)-Junčionių(35)	5437495e
Dzūkijos	Jurgelionių	69	36	Dzūkijos(69)-Jurgelionių(36)	21074aee
Dzūkijos	Kedonių	69	37	Dzūkijos(69)-Kedonių(37)	a311d276
Dzūkijos	Daugų	69	38	Dzūkijos(69)-Daugų(38)	012646e5
Dzūkijos	Rodžios	69	39	Dzūkijos(69)-Rodžios(39)	6be2ada3
Dzūkijos	Vaikantonių	69	40	Dzūkijos(69)-Vaikantonių(40)	6a6dbe8d
Dzūkijos	Rimėnų	69	41	Dzūkijos(69)-Rimėnų(41)	65c9c457
Dzūkijos	Meškučių	69	42	Dzūkijos(69)-Meškučių(42)	b50fb13b
Dzūkijos	Pocelonių	69	43	Dzūkijos(69)-Pocelonių(43)	eec50556
Dzūkijos	Alytaus	69	44	Dzūkijos(69)-Alytaus(44)	a94df1c3
Dzūkijos	Venciūnų	69	45	Dzūkijos(69)-Venciūnų(45)	65864f01
Dzūkijos	Alovės	69	46	Dzūkijos(69)-Alovės(46)	4cca8018
Dzūkijos	Ilgų	69	47	Dzūkijos(69)-Ilgų(47)	50e4a2ef
Dzūkijos	Makniūnų	69	48	Dzūkijos(69)-Makniūnų(48)	3d5a79cc
Dzūkijos	Ryliškių	69	49	Dzūkijos(69)-Ryliškių(49)	be55ee8a
Dzūkijos	Nemunaičio	69	50	Dzūkijos(69)-Nemunaičio(50)	f1a10a56
Varėnos	Puodžių	70	1	Varėnos(70)-Puodžių(1)	29d91d8c
Varėnos	Žilinų	70	2	Varėnos(70)-Žilinų(2)	3748af5a
Varėnos	Dubičių	70	3	Varėnos(70)-Dubičių(3)	d60162f3
Varėnos	Panočių	70	4	Varėnos(70)-Panočių(4)	e8bf5eb7
Varėnos	Kabelių	70	5	Varėnos(70)-Kabelių(5)	eb34f985
Varėnos	Marcinkonių	70	6	Varėnos(70)-Marcinkonių(6)	396b4ace
Varėnos	Puvočių	70	8	Varėnos(70)-Puvočių(8)	7ccf4fe4
Varėnos	Ismonių	70	10	Varėnos(70)-Ismonių(10)	9b680abb
Varėnos	Krūminių	70	10	Varėnos(70)-Krūminių(10)	8141252b
Varėnos	Tiltų	70	11	Varėnos(70)-Tiltų(11)	d73aa156
Varėnos	Matuizų	70	11	Varėnos(70)-Matuizų(11)	c81abeef
Varėnos	Rūdiškių	70	12	Varėnos(70)-Rūdiškių(12)	77573bea
Varėnos	Gudakiemio	70	13	Varėnos(70)-Gudakiemio(13)	7f16c4a2
Varėnos	Šklėrių	70	13	Varėnos(70)-Šklėrių(13)	df38756e
Varėnos	Kibyšių	70	14	Varėnos(70)-Kibyšių(14)	83de42ba
Varėnos	Aukštadvario	70	14	Varėnos(70)-Aukštadvario(14)	d70f07f1
Varėnos	Čižiūnų	70	15	Varėnos(70)-Čižiūnų(15)	59907b94
Varėnos	Merkinės	70	15	Varėnos(70)-Merkinės(15)	86ce0baa
Varėnos	Panaros	70	16	Varėnos(70)-Panaros(16)	c5a5847c
Varėnos	Karapolio	70	16	Varėnos(70)-Karapolio(16)	b3660555
Varėnos	Vilkiautinio	70	17	Varėnos(70)-Vilkiautinio(17)	8deacb1f
Varėnos	Grendavės	70	17	Varėnos(70)-Grendavės(17)	941ec548
Varėnos	Pilvingių	70	18	Varėnos(70)-Pilvingių(18)	1555b084
Varėnos	Dusmenų	70	22	Varėnos(70)-Dusmenų(22)	49aed8c4
Varėnos	Onuškio	70	23	Varėnos(70)-Onuškio(23)	2e2ef09d
Varėnos	Daržininkų	70	24	Varėnos(70)-Daržininkų(24)	fbfa304c
Varėnos	Vaickūniškių	70	24	Varėnos(70)-Vaickūniškių(24)	39fc9cdd
Varėnos	Dargužių	70	25	Varėnos(70)-Dargužių(25)	c878819d
Varėnos	Paluknio	70	25	Varėnos(70)-Paluknio(25)	034d2cb0
Varėnos	Valkininkų	70	26	Varėnos(70)-Valkininkų(26)	abf7e989
Varėnos	Bijūnų	70	27	Varėnos(70)-Bijūnų(27)	b946405b
Varėnos	Pušelės	70	27	Varėnos(70)-Pušelės(27)	42de54fe
Varėnos	Gudžių	70	28	Varėnos(70)-Gudžių(28)	ef4cd263
Varėnos	Nedzingės	70	29	Varėnos(70)-Nedzingės(29)	fdf1ed9d
Varėnos	Senojo	70	30	Varėnos(70)-Senojo(30)	460bee2d
Varėnos	Perlojos	70	30	Varėnos(70)-Perlojos(30)	f31e8c95
Varėnos	Sarapiniškių	70	31	Varėnos(70)-Sarapiniškių(31)	6ead4390
Varėnos	Senųjų	70	31	Varėnos(70)-Senųjų(31)	065a8c81
Varėnos	Tolkūnų	70	32	Varėnos(70)-Tolkūnų(32)	5ac12c0a
Varėnos	Šventininkų	70	32	Varėnos(70)-Šventininkų(32)	9ebc51e1
Varėnos	Krivilių	70	33	Varėnos(70)-Krivilių(33)	37a81438
Varėnos	Žaizdrių	70	34	Varėnos(70)-Žaizdrių(34)	8d0b0c04
Varėnos	Vydenių	70	34	Varėnos(70)-Vydenių(34)	0357b401
Varėnos	Rudnios	70	35	Varėnos(70)-Rudnios(35)	e255bd17
Varėnos	Parko	70	36	Varėnos(70)-Parko(36)	f5f3ac42
Varėnos	Dzūkų	70	37	Varėnos(70)-Dzūkų(37)	475820c2
Varėnos	Šilo	70	38	Varėnos(70)-Šilo(38)	b5408834
